Date,Open,High,Low,Close,Volume
2020-04-08,68.78,71.64,66.6625,70.98,217894
2020-04-09,71,73.94,68.49,69.71,313467
2020-04-13,69,70.64,67.41,68.87,524215
2020-04-14,70.57,71.42,68.9,69.12,498652
2020-04-15,66.8,71.51,66.8,70.76,309935
2020-04-16,70.98,71.48,67.82,70.54,296526
2020-04-17,71.61,73.18,70.7,72.99,263488
2020-04-20,71.51,74.42,71.26,72.52,185052
2020-04-21,70.94,71.42,69.17,69.62,283258
2020-04-22,70.87,71.53,68.51,69.55,425097
2020-04-23,70,70.99,69.045,70.69,186365
2020-04-24,70.44,70.8,68.64,69.32,439308
2020-04-27,70.23,72,69.155,71.47,232397
2020-04-28,72.43,72.43,69.51,70.69,232940
2020-04-29,72.74,75.9,71.3,74.43,321105
2020-04-30,73.33,74.6154,71.91,72.9,262797
2020-05-01,71.77,72.82,70.46,71.87,251893
2020-05-04,71.3,71.87,70.41,71.63,217424
2020-05-05,72.09,74.43,71.47,72.31,164799
2020-05-06,72.71,74.8,71.37,72.67,356060
2020-05-07,73.74,74.43,71.325,73.06,287135
2020-05-08,74.99,74.99,67.07,68.26,695309
2020-05-11,67.88,71.19,67.58,68.89,383394
2020-05-12,69.14,69.68,63.74,63.74,364840
2020-05-13,63.51,63.51,58.88,59.36,493690
2020-05-14,58.56,60.48,56.16,60.39,640897
2020-05-15,60.8,64.5,60.52,62.63,578212
2020-05-18,64,66.08,64,64.85,345215
2020-05-19,64.68,65.59,63.91,64,304890
2020-05-20,65.07,65.76,63.95,64.72,220784
2020-05-21,64.35,65.15,63.14,64.53,193830
2020-05-22,64.85,65.79,64.2,65.64,122454
2020-05-26,67.36,68.67,66.28,68.11,292096
2020-05-27,68.88,69.64,66.18,69.3,243051
2020-05-28,70.1,70.73,67.72,67.96,349204
2020-05-29,67.8,68.04,64.55,66.91,373508
2020-06-01,66.5,67.83,65.61,66.9,312238
2020-06-02,66.81,68.36,65.885,67.98,291234
2020-06-03,68.72,69.48,68.17,68.34,185998
2020-06-04,67.8,68.79,66.115,66.96,365319
2020-06-05,68.81,73.18,66.9179,72.33,511724
2020-06-08,72.61,73.02,71.14,71.78,313395
2020-06-09,71.41,71.62,69.82,70.04,218630
2020-06-10,70.12,70.43,67.54,67.82,221301
2020-06-11,65.97,65.97,64.12,64.52,314435
2020-06-12,66.39,66.39,63,64.22,254697
2020-06-15,62.66,66.725,62.51,66.09,199865
2020-06-16,68.38,68.73,66.64,67.84,215430
2020-06-17,68.38,70.46,67.77,69.5,283893
2020-06-18,68.39,70.36,67.47,69.88,309886
2020-06-19,71,73.52,68.34,69.295,698012
2020-06-22,68.9,71.69,68.5171,71.56,299296
2020-06-23,71.72,72.13,70.01,70.915,320965
2020-06-24,70.04,70.839,68.05,68.48,248389
2020-06-25,68.32,68.6499,67.04,68.45,206132
2020-06-26,67.83,68.175,65.34,65.43,557543
2020-06-29,66.34,69.42,65.74,68.65,327741
2020-06-30,68.39,70.87,68.01,70.62,313287
2020-07-01,70.94,72,68.205,68.59,375872
2020-07-02,69.44,70,66.58,66.91,293523
2020-07-06,68.18,68.26,66.65,66.76,355753
2020-07-07,67.39,68.215,66.22,66.24,399794
2020-07-08,66.01,67.615,63.8,65.12,344452
2020-07-09,65.26,65.89,63.92,64.77,283951
2020-07-10,65.22,65.84,64.6,64.83,138026
2020-07-13,65.68,66.24,63.62,63.7,218302
2020-07-14,63.32,63.75,62.24,63.15,249368
2020-07-15,64.39,67.18,64.2415,66.8,253002
2020-07-16,66.55,66.85,65.13,66.03,146821
2020-07-17,65.92,67.31,65.92,67.18,191759
2020-07-20,67.46,67.73,66.22,67.57,181931
2020-07-21,68.09,68.725,67.65,68.21,238815
2020-07-22,68.06,68.6,66.89,67.2,218298
2020-07-23,66.92,68.57,65.21,67.35,314792
2020-07-24,67.71,68.37,66.1,66.29,208414
2020-07-27,66.12,67.54,65.64,66.6,508021
2020-07-28,66.94,70.22,66.84,68.95,590054
2020-07-29,70.33,75.79,67.5449,72.65,635357
2020-07-30,71.38,72.005,69.76,71.33,259247
2020-07-31,71.13,72.04,69.29,70.29,286300
2020-08-03,70.75,70.75,69.22,70.22,165369
2020-08-04,70.32,70.62,68.0061,68.3,284398
2020-08-05,68.73,69.34,67.73,68.09,224137
2020-08-06,67.99,68.49,67.53,68.04,171526
2020-08-07,67.96,68.6,67.3,68.59,168577
2020-08-10,68.82,69.01,67.87,68.78,208554
2020-08-11,69.42,70.84,68.93,69.82,220703
2020-08-12,70.65,72.99,70.52,71.43,263157
2020-08-13,71.32,72.51,70.95,71.73,271574
2020-08-14,71.05,71.07,69.82,70.29,220630
2020-08-17,69.86,70.01,67.9,69.11,251079
2020-08-18,69.1,69.4,66.765,68.02,605843
2020-08-19,68.28,68.89,67.38,68.04,2235658
2020-08-20,67.85,68.6,66.85,66.95,416638
2020-08-21,67,68.2,66.04,67,230681
2020-08-24,67.56,68.22,66.79,68.02,267036
2020-08-25,68.25,69.13,67.68,68.45,392872
2020-08-26,68.15,68.15,66.37,67.06,268690
2020-08-27,67.21,69.08,66.65,68.38,370504
2020-08-28,68.96,68.97,67.61,67.87,157084
2020-08-31,67.65,69.08,66.43,66.68,276719
2020-09-01,66.55,67.96,66.2,67.93,240769
2020-09-02,67.99,70.79,67.93,70.75,201128
2020-09-03,70.37,70.74,68.815,70.18,314195
2020-09-04,70.57,70.89,68.35,69.86,348563
2020-09-08,69.3,69.81,68.43,69.46,286915
2020-09-09,69.81,71.775,69.41,71.45,289222
2020-09-10,71.82,73.515,71.29,72.81,398374
2020-09-11,73.23,73.78,71.23,71.86,325554
2020-09-14,72.02,73.91,71.22,73.77,270182
2020-09-15,74,75.1,73.57,74.72,249974
2020-09-16,75.04,76.63,74.22,76.06,296658
2020-09-17,75.25,77.43,74.09,76.84,344049
2020-09-18,77.78,78.19,76.04,77.12,717534
2020-09-21,75.82,76.53,73.12,73.63,386727
2020-09-22,70.3,71.25,67.66,70.78,892519
2020-09-23,70.75,72.13,70.15,70.16,3017824
2020-09-24,70.63,71.5,69.16,70.71,487086
2020-09-25,70.29,71.73,69.95,71.34,255016
2020-09-28,71.8,72.79,71.34,71.65,447059
2020-09-29,71.73,72.905,71.105,72.5,378976
2020-09-30,72.77,75.52,72.35,74.66,428403
2020-10-01,75.22,76.26,74.26,75.05,442414
2020-10-02,73.46,75.12,72.8,73.85,313765
2020-10-05,74.41,75.89,69.015,74.5,218066
2020-10-06,75.32,77.63,74.46,76.46,447811
2020-10-07,77.24,78.23,76.33,77.68,313148
2020-10-08,78.62,79.84,78.25,79.7,299381
2020-10-09,80,80.16,79,79.54,142906
2020-10-12,80.03,81.45,79.555,81.01,157422
2020-10-13,80.74,81.7,79.7,79.94,230359
2020-10-14,80.49,82.45,80.49,81.75,492924
2020-10-15,81.37,83.02,79.51,82.68,718082
2020-10-16,83.11,83.6,81.11,82.47,729561
2020-10-19,82.79,83.21,79,79.6,771318
2020-10-20,80.15,81.33,78.13,80.7,733292
2020-10-21,81.11,82.93,80.045,81.74,703205
2020-10-22,82.5,85,81.325,83.63,1091949
2020-10-23,83.75,84.58,82.96,84.47,854083
2020-10-26,83.27,84.21,83.14,84.1,352126
2020-10-27,84.04,86.76,83.24,85.59,706392
2020-10-28,85.57,90.74,82.01,86.04,1219588
2020-10-29,85.98,89.205,83.985,88.75,509752
2020-10-30,88.07,89.34,85.85,86.55,492989
2020-11-02,87.26,88.57,86,87.62,404447
2020-11-03,88.5,90.6,88.4,89.52,592916
2020-11-04,89.87,90.75,88.425,89.07,317749
2020-11-05,90.08,91.99,89.4977,91.68,331614
2020-11-06,92,93.07,90.6,91.77,323016
2020-11-09,94.71,97.26,93.385,93.83,453452
2020-11-10,94.16,98.18,93.44,97.41,480686
2020-11-11,97.37,97.6,95.74,96.66,350116
2020-11-12,96.27,98.7,96.07,98.52,410862
2020-11-13,98.9,99.325,96.605,98.42,509770
2020-11-16,99.54,100.14,98.495,100.14,477151
2020-11-17,99.37,103.17,98.08,102.28,579185
2020-11-18,102.05,103.57,101.31,102,486294
2020-11-19,102.2,103.17,101.01,103.03,406849
2020-11-20,102.17,105.05,101.6,104.92,416743
2020-11-23,106,107.865,104.66,106.94,666341
2020-11-24,107.94,108.32,105.06,107.75,349422
2020-11-25,107.92,108.5,104.55,106.79,338098
2020-11-27,109.815,109.815,104.52,106.57,157840
2020-11-30,105.86,106.73,104.13,104.85,479591
2020-12-01,105.57,107.35,105.19,107.06,376613
2020-12-02,106.64,108.5,106.02,108.18,444925
2020-12-03,105.78,106.86,101.94,104.39,763138
2020-12-04,104.98,109.49,104.38,109.11,497463
2020-12-07,108.17,109.25,106.51,107.67,521676
2020-12-08,108.18,111.29,107.91,109.88,799687
2020-12-09,124.5,125,114.7,115.39,3685007
2020-12-10,114,117.2,112.295,116.76,540206
2020-12-11,115.82,116.735,114.23,115.3,675459
2020-12-14,115.41,116.59,113.73,114.23,355098
2020-12-15,115.08,115.23,112.99,115.14,389725
2020-12-16,115.16,116.48,113.6,115.52,507027
2020-12-17,115.75,116.9,115.18,115.93,360293
2020-12-18,115.57,117,113.44,114.23,1217549
2020-12-21,113.07,115.85,112.06,114.91,512476
2020-12-22,116.39,119.075,115.52,118.45,369432
2020-12-23,118.78,119.6232,118.13,118.68,156246
2020-12-24,119.38,119.38,117.09,118.16,79673
2020-12-28,118.93,119.31,116.916,117.17,246798
2020-12-29,117.79,117.79,113.01,116.9,178878
2020-12-30,117.34,120.005,117.34,118.44,132961
2020-12-31,118.39,121.06,117.07,120.02,324179
2021-01-04,119.62,121.6,115.78,119.25,502570
2021-01-05,118.56,120.78,118.4083,119.05,578438
2021-01-06,119.55,121.56,117.8756,120.52,564719
2021-01-07,120.46,123.36,119.94,122.78,294080
2021-01-08,123.73,124.38,120.39,121.07,494903
2021-01-11,119.69,122.94,117.8,118.86,332437
2021-01-12,118.98,121.53,118.74,120.94,292981
2021-01-13,122.65,124.31,117.67,117.78,645012
2021-01-14,119.2,122.11,118.785,121.75,709191
2021-01-15,121.17,121.81,119.08,120.67,238812
2021-01-19,121.5,122.99,120.125,121.62,310467
2021-01-20,123.58,124.99,121.7626,122.72,275804
2021-01-21,123.27,123.4407,120.41,120.42,351057
2021-01-22,119.52,123.35,119.52,123.23,272085
2021-01-25,123.05,127.82,122.14,127.3,590547
2021-01-26,127.4,128.41,124.67,126.23,227461
2021-01-27,123.85,124.47,118.6825,119.68,509752
2021-01-28,119.97,124.49,118.15,118.98,475521
2021-01-29,118.36,118.98,116.07,117.8,338241
2021-02-01,118.26,122.37,116.8,122.04,505692
2021-02-02,129.07,137.99,125,126.08,894799
2021-02-03,126,127.78,123.251,126.35,380851
2021-02-04,125.06,128.13,122.8542,124.9,307273
2021-02-05,126.21,128.92,124.97,128.24,324143
2021-02-08,128.3,130,127.65,129.28,217431
2021-02-09,129.63,133.57,128.2,132.16,387879
2021-02-10,132.58,133.82,131.11,132.09,201173
2021-02-11,132.26,133.2876,130.32,132.14,237770
2021-02-12,131.45,133.8,131.02,133.8,170975
2021-02-16,133.09,134.98,130.7216,132.95,295229
2021-02-17,131.72,132.85,129.68,131.34,228486
2021-02-18,130.15,132.04,128.55,129.76,215778
2021-02-19,129.84,132.6,128.05,130.93,269910
2021-02-22,130.26,131.62,125.08,128.47,187999
2021-02-23,127.58,130.36,125.03,130.05,251271
2021-02-24,130.46,131.98,129.51,130.87,212563
2021-02-25,130.89,131.13,126.33,127.2,248081
2021-02-26,127.71,129,124.67,126.9,229620
2021-03-01,128.72,130.74,127.51,129.4,197708
2021-03-02,129.02,129.06,127.01,127.02,189765
2021-03-03,127.69,127.69,123.79,125.46,185439
2021-03-04,125.11,125.775,121.81,122.02,392478
2021-03-05,122.84,125,119.76,124.37,493416
2021-03-08,124.31,125.13,121.95,123.6,282161
2021-03-09,125.26,127.62,123.47,125.57,436234
2021-03-10,126.9,129.235,125.75,126.93,578277
2021-03-11,127.47,134.09,126.58,133.08,1205595
2021-03-12,131.91,136.23,128.01,135.18,934661
2021-03-15,135.18,141,135.01,140.21,584489
2021-03-16,139.31,143.75,139.31,140.88,775117
2021-03-17,140.56,144.33,139.36,143.9,577115
2021-03-18,143.14,146,140.69,143.33,663341
2021-03-19,142.04,144.79,136.09,138.93,1108704
2021-03-22,140.29,142.53,137.59,138.88,710165
2021-03-23,138.45,139.29,134.33,136,486823
2021-03-24,136.91,140.63,135.54,136.99,334202
2021-03-25,136.55,138.53,135.66,137.72,234495
2021-03-26,138.91,140.449,136.965,140.17,378423
2021-03-29,140.04,142.75,138.34,138.5,407466
2021-03-30,138.51,139.675,128.75,129.12,1020319
2021-03-31,129.01,133.9,128.8301,129.87,621909
2021-04-01,130.65,135.475,130.46,134.72,320836
2021-04-05,134.76,137.18,132.53,133.09,183515
2021-04-06,133.59,135.56,132.61,133.35,197015
2021-04-07,133,134.99,130.725,131.74,271595
2021-04-08,133.29,134.3,131.825,133.68,167148
2021-04-09,133.95,135.655,132.4,134.69,308437
2021-04-12,135,135.26,132.62,134,250211
2021-04-13,133.31,135.43,132.06,134.38,256033
2021-04-14,134.52,138.57,134.52,137.52,540218
2021-04-15,138.38,138.38,135.61,136.87,196080
2021-04-16,137.86,139.98,136.03,137.84,198542
2021-04-19,137.55,137.948,135.81,137.87,209525
2021-04-20,138.07,139.385,136.38,136.42,181392
2021-04-21,136.6,137.96,134.07,136.04,375980
2021-04-22,136.85,139.77,134.81,137.73,328418
2021-04-23,137.7,140.68,137.7,139.62,296690
2021-04-26,140.08,140.55,138.25,139.96,218780
2021-04-27,138.97,142.85,138.51,142.2,273949
2021-04-28,142.26,143.59,139.32,142.49,330073
2021-04-29,142.6,145.82,141.2734,143.86,518965
2021-04-30,143.95,146.99,141.59,145.02,379101
2021-05-03,145,145,138.76,138.93,419175
2021-05-04,137.87,140.34,135.3548,140.3,234084
2021-05-05,139.91,141.03,135.96,139.8,156225
2021-05-06,139.67,140.115,136.66,139.83,224496
2021-05-07,139.29,142.5,136.79,141.51,186610
2021-05-10,140.63,141.22,129.79,129.91,529426
2021-05-11,128.6,135.9,127.16,133.74,298340
2021-05-12,132.68,133.55,129.86,130.02,222136
2021-05-13,130.25,133.63,129.34,131.01,210968
2021-05-14,131.74,133.86,130.78,131.91,207005
2021-05-17,131.46,132.855,128.81,131.99,234022
2021-05-18,131.69,137.14,131.215,133.78,214383
2021-05-19,131.33,135.1,131.33,134.9,161981
2021-05-20,134.88,136.62,134.15,136.25,246180
2021-05-21,137.45,139.525,135.79,135.79,163015
2021-05-24,137.52,138.98,136.16,137.05,164758
2021-05-25,137.98,138.425,135.85,135.86,137582
2021-05-26,137.36,139.39,135.73,138.54,184266
2021-05-27,139.51,140.745,138.175,139.24,221243
2021-05-28,139.6,139.6196,137.25,139,185185
2021-06-01,139.07,139.99,137.7863,138.34,224903
2021-06-02,138.05,140,137.52,138.77,326602
2021-06-03,138.35,138.73,135.5425,136.18,318234
2021-06-04,136.08,140.13,135.72,139.56,168884
2021-06-07,139.7,141.47,138.63,140.23,317694
2021-06-08,140.5,141.585,139.34,140.42,135261
2021-06-09,139.17,141.02,137.97,139.01,146751
2021-06-10,139.6,140.91,138.35,140.43,161396
2021-06-11,140.62,141.7,137.62,139.03,230138
2021-06-14,139.08,143.85,139.08,142.98,314737
2021-06-15,143.66,145.12,142.61,144.96,340849
2021-06-16,144.52,145.39,143.09,144.21,446156
2021-06-17,143.54,146.58,142.285,145.29,213394
2021-06-18,144.25,146.4,142.78,143.68,354691
2021-06-21,144.25,148.19,143.71,146.96,265755
2021-06-22,146.25,148.57,144.84,147.68,212481
2021-06-23,149.15,150.54,147.38,148.92,220326
2021-06-24,149.55,150.67,148.69,148.88,287785
2021-06-25,149.46,151,148.44,150.02,447420
2021-06-28,150.39,151,148.91,150.57,181385
2021-06-29,150.53,152.71,149.91,151.21,117852
2021-06-30,151.06,152.27,149.03,151.45,308863
2021-07-01,151.19,151.9,147.995,148.69,191538
2021-07-02,149.87,150.69,147.11,149.76,125578
2021-07-06,149.41,151.23,148.03,151.21,188560
2021-07-07,151.58,153.52,149.49,151.37,250646
2021-07-08,149.26,152.133,147.3878,151.5,105797
2021-07-09,152.43,153.13,150.025,151.24,243504
2021-07-12,150.48,154.28,149.78,154,132565
2021-07-13,153.94,154.92,150.98,151.14,99124
2021-07-14,151.54,153.85,150.465,152.13,163300
2021-07-15,151.65,153.69,148.43,150.9,142788
2021-07-16,152.04,154.03,150.55,150.87,125542
2021-07-19,149.22,152.79,148.65,150.39,131506
2021-07-20,150.55,152.73,149.99,150.55,298007
2021-07-21,151.12,151.98,149.5106,151.28,159289
2021-07-22,151.32,154.78,150.935,152.1,242326
2021-07-23,152.27,152.32,150.32,151.35,135502
2021-07-26,152.27,153.14,149.59,151.68,169747
2021-07-27,151.68,152.33,148.15,151.34,156133
2021-07-28,151.95,153.36,142.91,148.17,440986
2021-07-29,148.98,149.443,138.62,141.84,609988
2021-07-30,142.58,147.33,140.58,146.5,307872
2021-08-02,146.44,146.97,145.2,146.3,152440
2021-08-03,146.34,149.52,145.29,148.79,465990
2021-08-04,148.02,152.34,147.99,149.19,183047
2021-08-05,150.06,155.65,149.98,153.01,382299
2021-08-06,152.44,160.78,152.44,157.9,535845
2021-08-09,156.92,158.2599,148.83,152.08,328236
2021-08-10,152.24,153.6,150.065,152.45,131787
2021-08-11,152.24,152.9684,149.9,152.48,167393
2021-08-12,153.12,154.45,152.13,152.66,88009
2021-08-13,152.56,152.56,149.96,151.18,95612
2021-08-16,150.01,151.94,148.1213,150.31,127661
2021-08-17,149.04,150.99,147.71,150.37,272414
2021-08-18,150.87,151,148.75,149.63,103033
2021-08-19,148.94,150.37,147.94,149.84,191671
2021-08-20,151.93,153.165,148.64,152.75,148405
2021-08-23,153.11,153.64,151.56,153.16,252168
2021-08-24,152.59,155.0799,151.395,154.7,163885
2021-08-25,154.89,156.71,153.33,156.07,148753
2021-08-26,155.54,157.92,154,154.64,164356
2021-08-27,154.24,160,154.24,158.71,308353
2021-08-30,157.99,159.83,154.87,155.74,270420
2021-08-31,155.85,156.109,153.5677,155.27,185794
2021-09-01,155.78,158.73,154.17,157.84,257933
2021-09-02,158.2,161.735,156.5,159.21,219394
2021-09-03,159.03,160,156.69,158.39,193572
2021-09-07,158.64,160.98,157.5038,160.4,269604
2021-09-08,159.68,162.58,159.01,160,205995
2021-09-09,162,162.86,159.82,160.67,202306
2021-09-10,161.19,161.8,158.87,159.67,242739
2021-09-13,159.7,161,157.26,158.5,250722
2021-09-14,158.91,159.75,157.96,158.06,104301
2021-09-15,157.75,159.34,156.83,159.29,174154
2021-09-16,159,161,155.496,160.88,206631
2021-09-17,162.45,162.45,158.69,160.58,509825
2021-09-20,158.43,159.71,151.34,154.2,221182
2021-09-21,155.04,157.14,154.36,154.7,123631
2021-09-22,154.78,158.56,152.52,157.27,370466
2021-09-23,157.5,158.2,156.04,156.29,132272
2021-09-24,155.11,156.34,154.22,154.25,116473
2021-09-27,153.79,156.19,152.79,153.59,148516
2021-09-28,152.53,153.405,148.29,148.66,264271
2021-09-29,148.64,150.3,146.87,149.22,170883
2021-09-30,150.11,151.89,147.63,148.43,306041
2021-10-01,149.19,154.175,147.78,153.26,288323
2021-10-04,152.4,155.87,151.8408,155.55,272890
2021-10-05,155.4,162.97,154.37,160.77,528360
2021-10-06,161.75,163.7841,154.795,159.16,213678
2021-10-07,159.61,162.25,158.91,160.31,634507
2021-10-08,159.96,162.7,156.74,157.84,123038
2021-10-11,156.88,158.13,155.76,156.49,87450
2021-10-12,156.19,159.9,155.09,158.04,116740
2021-10-13,158.67,162.95,158.67,159.69,335680
2021-10-14,161.2,162,156.92,157.81,783125
2021-10-15,159.76,160.6599,157.7,157.94,188556
2021-10-18,157.98,164,157.58,163.2,253944
2021-10-19,163.79,167.67,161.755,163.1,504827
2021-10-20,163.25,165.445,162.21,165.01,126160
2021-10-21,165.5,167.97,163.975,167.1,141696
2021-10-22,166.76,168.69,165.91,167.29,163022
2021-10-25,166.95,169,165.8552,168.51,213795
2021-10-26,169.14,171.85,168.65,170.75,418495
2021-10-27,170.3,172.635,167.05,168.03,415871
2021-10-28,168.34,172.76,167.1084,172.55,215065
2021-10-29,172.49,178.69,172.27,178.15,312756
2021-11-01,178.5,179.2,172.48,174.47,432857
2021-11-02,172.7,182.73,169.6,175.34,449156
2021-11-03,176.91,180.27,173.71,178.24,172454
2021-11-04,177.04,180,175.02,177.34,196985
2021-11-05,178.39,179.88,176.59,177.32,240378
2021-11-08,177.6,180.4,175.92,179.78,233001
2021-11-09,180.39,184.42,180.3,182.39,183143
2021-11-10,181.69,184.05,178.45,178.81,159099
2021-11-11,178.6,180.47,177.155,178.5,103242
2021-11-12,179.11,180.34,177,177.29,192195
2021-11-15,177.58,179.9,177.19,179.6,188556
2021-11-16,178.91,181.6,177.3,179.94,267164
2021-11-17,179.94,182.02,177.5,181.55,173814
2021-11-18,181.57,182.9,179.71,182.72,177743
2021-11-19,182.51,184.25,182.23,183.23,196213
2021-11-22,184.13,187.285,182.57,183.23,341590
2021-11-23,182.75,184.7725,179.6,183.62,208962
2021-11-24,183.22,183.22,177.755,179.78,216970
2021-11-26,176.99,179.7,176.12,177.22,202763
2021-11-29,179.08,181.85,176.56,177,300748
2021-11-30,175.97,177.98,175.1,177,344501
2021-12-01,185,185,175.7,176.39,350393
2021-12-02,177.67,179.59,175.38,177.11,340280
2021-12-03,177.4,177.4,168.64,174.92,498195
2021-12-06,177.46,182.97,177.46,180.27,526009
2021-12-07,180,182.69,178.47,178.76,394957
2021-12-08,179.42,182.98,175.59,180.93,553541
2021-12-09,185,185.28,177.87,179.1,390731
2021-12-10,179.61,182.775,179.1503,180.86,240477
2021-12-13,181,182.166,175.97,177.51,415287
2021-12-14,176.4,180.865,176.37,179.67,281744
2021-12-15,179.67,179.67,174.24,175.66,547211
2021-12-16,176.36,179.22,173.91,175.26,482741
2021-12-17,175,177.275,171.51,175.11,687003
2021-12-20,172.78,177.13,172.78,174.53,480405
2021-12-21,175.27,178.82,175.27,178.63,228683
2021-12-22,179.4,181.66,177.65,177.86,458882
2021-12-23,177.86,179.23,175,175.66,561693
2021-12-27,176.33,178.83,176.24,178.35,231540
2021-12-28,179.8,181,174.5,176.7,233043
2021-12-29,177.24,180.83,175.7,180.58,187169
2021-12-30,180.66,184.75,179.57,181.71,194790
2021-12-31,181.8,182.64,179.57,180.44,187813
2022-01-03,180.41,182,178.22,180.51,186148
2022-01-04,182.09,182.77,176.6,180.38,260324
2022-01-05,179.93,179.93,171.681,172.28,309381
2022-01-06,171.4,172.67,166.61,166.77,685796
2022-01-07,165.72,168.055,161.6,162.2,442799
2022-01-10,160.28,163.77,158.1401,163.39,357774
2022-01-11,162.96,165.79,161.4,165.22,297440
2022-01-12,165.18,168.49,165.18,166.11,190539
2022-01-13,166.11,168.175,162.79,164.03,166762
2022-01-14,162.99,166.12,161.22,164.48,271475
2022-01-18,162.11,163.6,154.62,154.77,472909
2022-01-19,154.78,157.11,151.68,151.98,360199
2022-01-20,153.01,155.76,150.01,150.71,367968
2022-01-21,149.06,152.5,147.2787,148.06,509184
2022-01-24,146.37,152.37,144.47,151.17,528980
2022-01-25,148.82,150.89,146.675,147.6,319097
2022-01-26,147.83,149.055,143.495,145.16,293991
2022-01-27,146.53,148.049,144.82,145.69,231071
2022-01-28,145.55,148.23,142.82,148.22,154596
2022-01-31,147.6,150.7231,147.505,150.14,248378
2022-02-01,151.48,152.29,147.34,151.93,221748
2022-02-02,152.01,153.96,150.155,153.04,215184
2022-02-03,151.12,153.43,150.01,151.9,342406
2022-02-04,150.84,154.345,149.58,151.66,241999
2022-02-07,151.32,153.18,149.83,151.7,258698
2022-02-08,151.11,154.03,150.15,152.96,270405
2022-02-09,154.65,158.985,153.75,157.63,372928
2022-02-10,155.57,157.15,151.086,152.58,402874
2022-02-11,154.08,159.565,153.37,154.39,319784
2022-02-14,153.98,155.6,147.17,147.6,513061
2022-02-15,143,143,119.3,139.55,3242316
2022-02-16,137.15,137.15,132.46,133.83,969033
2022-02-17,133.64,133.64,129.32,129.76,534507
2022-02-18,129.6,131.18,124.89,125.94,401421
2022-02-22,123.92,127.5,123.73,124.95,409286
2022-02-23,125.49,125.49,120.67,120.68,493416
2022-02-24,119,123.28,118.8142,122.82,792854
2022-02-25,122.76,127.54,122.76,126.37,459077
2022-02-28,126.37,131.02,126.37,129.28,538407
2022-03-01,128.42,133.27,126.03,132.5,621534
2022-03-02,131.82,135.17,129.97,134.16,396476
2022-03-03,135.1,135.5,132.68,133.74,521012
2022-03-04,132.5,134.8,131.43,134.68,592181
2022-03-07,135.5,136.41,132.13,133.77,640978
2022-03-08,132.85,136.29,130.1,134.83,710038
2022-03-09,135.84,138.36,134.7832,137.52,465091
2022-03-10,135.24,137.94,134.7059,136.87,251028
2022-03-11,137.26,137.26,134.63,134.8,244505
2022-03-14,134.23,136.5,130.6,131.21,511595
2022-03-15,132.33,132.68,130.4,131.74,654027
2022-03-16,133.11,137.93,130.42,136.69,674544
